Australian Business Number (ABN),Legal entity,Legal entity postcode,Legal entity LGA,Service provider,Funding agency,Funding source,Funding title,Program title,Funding type,Funding terms,Funding agreement start,Funding agreement end,Funding agreement duration,Category,Tag 1,Tag 2,Client group,Purpose,Statewide,Service delivery LGA,Service delivery postcode,Longitude,Latitude,Total funding under this agreement,Previous financial year,Co-contribution,Website
36566115721,Multicultural Centre for Mental Health & Well-Being Inc,,,Multicultural Queensland Partnerships Program,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational,7/02/2013,31/12/2013,One-off,Aboriginal and Torres Strait Islander peoples,Multicultural Affairs,Community Support,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Brisbane City,4104,,,5000,5000,0,
66090629342,AFL Queensland Limited,,,Multicultural Queensland Partnerships Program,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational,7/02/2013,31/12/2013,One-off,Aboriginal and Torres Strait Islander peoples,Multicultural Affairs,Community Support,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Brisbane City,4104,,,9535,9535,0,
69088223855,Nepalese Association of Queensland Inc.,4035,ALBANY CREEK,Multicultural Queensland Partnerships Program,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational,7/02/2013,31/12/2013,One-off,Aboriginal and Torres Strait Islander peoples,Multicultural Affairs,Community Support,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Brisbane City,4035,,,2000,2000,0,
57325494379,Rotary Club of Bundaberg Sunrise Inc,,,Multicultural Queensland Partnerships Program,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational,7/02/2013,31/12/2013,One-off,Aboriginal and Torres Strait Islander peoples,Multicultural Affairs,Community Support,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Bundaberg Regional,4670,,,10000,10000,0,
72427835198,Bundaberg Regional Council,,,Multicultural Queensland Partnerships Program,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational,7/12/2012,31/12/2013,One-off,Aboriginal and Torres Strait Islander peoples,Multicultural Affairs,Community Support,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Bundaberg Regional,4670,,,3000,3000,0,
82778610723,Kenalwyn Bundaberg and District Neighbourhood Centre Inc,4670,BUNDABERG SOUTH,Multicultural Community Worker,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational ,1/07/2012,30/06/2015,Fixed term,Community support,Multicultural Affairs ,Community Development,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Bundaberg Regional,4670,,,133368,44456,0,
21009393403,Bundaberg South Sea Islanders Action Association,4670,BUNDABERG SOUTH,Multicultural Queensland Partnerships Program,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational,7/02/2013,31/12/2013,One-off,Aboriginal and Torres Strait Islander peoples,Multicultural Affairs,Community Support,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Bundaberg Regional,4670,,,8500,8500,0,
21009393403,Bundaberg South Sea Islanders Action Association,4670,BUNDABERG SOUTH,Out of Round Funding,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational,14/02/2013,3/06/2013,One-off,Aboriginal and Torres Strait Islander peoples,Multicultural Affairs,Community Support,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Bundaberg Regional,4670,,,9000,9000,0,
46253211955,James Cook University,,,ASSI Scholarships Program,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational,13/03/2003,31/12/2015,One-off,Education and training,Multicultural Affairs,Community Development,,To provide scholarships to Australian South Sea Islander students to assist with their undergraduate university studies.,No,Cairns Regional,4870,,,85303,5000,0,
56640387405,Cairns & District Chinese Assoc Inc,,,Multicultural Queensland Partnerships Program,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational,7/12/2012,31/12/2013,One-off,Aboriginal and Torres Strait Islander peoples,Multicultural Affairs,Community Support,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Cairns Regional,4870,,,10000,10000,0,
12506083505,The Roman Catholic Trust Corporation for the Diocese of Cairns - Centacare Cairns,4870,CAIRNS CITY,CAMS Multicultural Community Worker,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational ,1/07/2012,30/06/2015,Fixed term,Community support,Multicultural Affairs ,Community Development,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Cairns Regional,,,,266733,88911,0,
24310025910,Cairns Regional Council,4870,CAIRNS CITY,LAMP Multicultural Policy Officer,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational ,1/07/2012,30/06/2015,Fixed term,Community support,Multicultural Affairs ,Community Development,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Cairns Regional,4870,,,133368,44456,0,
39153770346,Cape York Institute for Policy and Leadership,4870,CAIRNS CITY,Language and Culture Programs,DATSIMA,State,Indigenous Support,,Grant,Operational,15/02/2012,30/06/2013,Fixed term,Aboriginal and Torres Strait Islander peoples,Aboriginal and Torres Strait Islander,Community Development,,To provide welfare reform in the states Indigenous communities,No,Cairns Regional,4870,,,685000,428125,0,
39153770346,Cape York Institute for Policy and Leadership,4870,CAIRNS CITY,Core Operations,DATSIMA,State,Indigenous Support,,Grant,Operational,1/07/2012,30/06/2013,Fixed term,Aboriginal and Torres Strait Islander peoples,Aboriginal and Torres Strait Islander,Community Development,,To provide welfare reform in the states Indigenous communities,No,Cairns Regional,4870,,,400000,400000,0,
42060262890,Islanders Board of Industries and Services,4870,CAIRNS CITY,Saibai Island Retail Store,DATSIMA,State,Indigenous Support,,Grant,Capital,27/01/2012,26/01/2032,Fixed term,Aboriginal and Torres Strait Islander peoples,Aboriginal and Torres Strait Islander,Community Development,,To provide welfare reform in Cape York communities,No,Cairns Regional,4875,,,1800000,939079,0,
72070475311,Cape York Partnerships for Welfare Reform Pty Ltd,4870,CAIRNS CITY,Cape York Welfare Reform - Parenting Service,DATSIMA,State,Indigenous Support,,Grant,Operational,1/01/2013,31/12/2013,Fixed term,Aboriginal and Torres Strait Islander peoples,Aboriginal and Torres Strait Islander,Community Development,,To provide welfare reform in the states Indigenous communities,No,Cairns Regional,4870,,,1285538,1285538,0,
72070475311,Cape York Partnerships for Welfare Reform Pty Ltd,4870,CAIRNS CITY,Cape York Welfare Reform Project Management,DATSIMA,State,Indigenous Support,,Grant,Operational,1/10/2011,31/12/2012,Fixed term,Aboriginal and Torres Strait Islander peoples,Aboriginal and Torres Strait Islander,Community Development,,To provide welfare reform in the states Indigenous communities,No,Cairns Regional,4870,,,1500000,600000,0,
80827633604,Family Responsibilities Commission,4870,CAIRNS CITY,Ending Offending and Ending Family Violence Programs in Cape York,DATSIMA,State,Indigenous Support,,Grant,Operational,30/05/2013,31/12/2013,Fixed term,Aboriginal and Torres Strait Islander peoples,Aboriginal and Torres Strait Islander,Community Development,,To provide welfare reform in the states Indigenous communities,No,Cairns Regional,4870,,,49230,49230,0,
67075711198,Balkanu Cape York Development Corporation Pty Ltd,4870,CAIRNS NORTH,Cape York Enterprise Stimulus Project,DATSIMA,State,Indigenous Support,,Grant,Operational,1/12/2010,31/12/2012,Fixed term,Aboriginal and Torres Strait Islander peoples,Aboriginal and Torres Strait Islander,Community Development,,To provide welfare reform in the states Indigenous communities,No,Cairns Regional,4870,,,132500,132500,0,
67075711198,Balkanu Cape York Development Corporation Pty Ltd,4870,CAIRNS NORTH,Cape York Arts Marketing Project,DATSIMA,State,Indigenous Support,,Grant,Operational,1/09/2012,31/12/2012,Fixed term,Aboriginal and Torres Strait Islander peoples,Aboriginal and Torres Strait Islander,Community Development,,To provide welfare reform in the states Indigenous communities,No,Cairns Regional,4870,,,40000,40000,0,
67075711198,Balkanu Cape York Development Corporation Pty Ltd,4870,CAIRNS NORTH,Cape York Land Trust Governance Project,DATSIMA,State,Indigenous Support,,Grant,Operational,1/09/2012,31/12/2012,Fixed term,Aboriginal and Torres Strait Islander peoples,Aboriginal and Torres Strait Islander,Community Development,,To provide welfare reform in the states Indigenous communities,No,Cairns Regional,4870,,,47500,47500,0,
67075711198,Balkanu Cape York Development Corporation Pty Ltd,4870,CAIRNS NORTH,Aurukun Sewing Centre Project,DATSIMA,State,Indigenous Support,,Grant,Operational,1/01/2013,31/12/2013,Fixed term,Aboriginal and Torres Strait Islander peoples,Aboriginal and Torres Strait Islander,Community Development,,To provide welfare reform in the states Indigenous communities,No,Cairns Regional,4870,,,136290,136290,0,
67075711198,Balkanu Cape York Development Corporation Pty Ltd,4870,CAIRNS NORTH,Women's Enterprise Development Facilitator,DATSIMA,State,Indigenous Support,,Grant,Operational,17/02/2012,31/08/2013,Fixed term,Aboriginal and Torres Strait Islander peoples,Aboriginal and Torres Strait Islander,Community Development,,To provide welfare reform in the states Indigenous communities,No,Cairns Regional,,,,125000,78723,0,
24717359266,Pacific Communities Council FNQ Inc,4870,CAIRNS NORTH,Multicultural Queensland Partnerships Program,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational,7/02/2013,31/12/2013,One-off,Aboriginal and Torres Strait Islander peoples,Multicultural Affairs,Community Support,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Cairns Regional,4870,,,1500,1500,0,
94137436603,Cairns Multicultural Committee,,,Multicultural Queensland Partnerships Program,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational,7/02/2013,31/12/2013,One-off,Aboriginal and Torres Strait Islander peoples,Multicultural Affairs,Community Support,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Cairns Regional,4870,,,10000,10000,0,
98497249216,Cairns Bhutanese Community Inc,,,Multicultural Queensland Partnerships Program,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational,7/02/2013,31/12/2013,One-off,Aboriginal and Torres Strait Islander peoples,Multicultural Affairs,Community Support,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Cairns Regional,4870,,,1500,1500,0,
12080135986,St Johns Community Care Ltd,,,Multicultural Queensland Partnerships Program,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational,7/02/2013,31/12/2013,One-off,Aboriginal and Torres Strait Islander peoples,Multicultural Affairs,Community Support,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Cairns Regional,4870,,,5000,5000,0,
26035098316,Cairns Indonesian - Australian Association,,,Multicultural Queensland Partnerships Program,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational,7/02/2013,31/12/2013,One-off,Aboriginal and Torres Strait Islander peoples,Multicultural Affairs,Community Support,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Cairns Regional,4878,,,1000,1000,0,
20889787211,Cassowary Coast Regional Council,4860,INNISFAIL,LAMP Multicultural Policy Officer,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational ,1/07/2012,30/06/2015,Fixed term,Community support,Multicultural Affairs ,Community Development,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Cassowary Coast Regional,4854,,,133368,44456,0,
63810740880,Innisfail & District Historical Society Incorporated,,,Multicultural Queensland Partnerships Program,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational,7/02/2013,31/12/2013,One-off,Aboriginal and Torres Strait Islander peoples,Multicultural Affairs,Community Support,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Cassowary Coast Regional,4860,,,1500,1500,0,
15944385524,Central Queensland African Association Inc,4717,BLACKWATER,Multicultural Queensland Partnerships Program,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational,7/02/2013,31/12/2013,One-off,Aboriginal and Torres Strait Islander peoples,Multicultural Affairs,Community Support,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Central Highlands Regional,4717,,,1500,1500,0,
79198223277,Central Highlands Regional Council,,,Multicultural Queensland Partnerships Program,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational,7/02/2013,31/12/2013,One-off,Aboriginal and Torres Strait Islander peoples,Multicultural Affairs,Community Support,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Central Highlands Regional,4720,,,10000,10000,0,
34683873965,Hervey Bay Neighbourhood Centre Inc,4655,PIALBA,CAMS Multicultural Community Worker,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational ,1/07/2012,30/06/2015,Fixed term,Community support,Multicultural Affairs ,Community Development,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Fraser Coast Regional,,,,133368,44456,0,
42236161853,Fraser Coast Cultural Festival Inc,4655,SCARNESS,Multicultural Queensland Partnerships Program,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational,7/12/2012,31/12/2013,One-off,Aboriginal and Torres Strait Islander peoples,Multicultural Affairs,Community Support,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Fraser Coast Regional,4655,,,4000,4000,0,
79003147855,Gladstone Multicultural Association Inc,,,Multicultural Queensland Partnerships Program,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational,7/02/2013,31/12/2013,One-off,Aboriginal and Torres Strait Islander peoples,Multicultural Affairs,Community Support,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Gladstone Regional,4680,,,5000,5000,0,
27330979106,Gladstone Regional Council,4680,GLADSTONE CENTRAL,LAMP Multicultural Community Relations Officer,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational ,1/07/2012,30/06/2015,Fixed term,Community support,Multicultural Affairs ,Community Development,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Gladstone Regional,4680,,,133368,44456,0,
84858548460,Gold Coast City Council,4217,BUNDALL,LAMP Multicultural Policy Officer Position,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational ,1/07/2012,30/06/2015,Fixed term,Community support,Multicultural Affairs ,Community Development,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Gold Coast City,4217,,,133368,44456,0,
81551039786,Gold Coast Multicultural Festival Association Inc.,,,Multicultural Queensland Partnerships Program,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational,7/02/2013,31/12/2013,One-off,Aboriginal and Torres Strait Islander peoples,Multicultural Affairs,Community Support,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Gold Coast City,9726,,,20000,20000,0,
19464455417,African Communities Association Gold Coast Inc,4216,PARADISE POINT,Multicultural Queensland Partnerships Program,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational,7/12/2012,31/12/2013,One-off,Aboriginal and Torres Strait Islander peoples,Multicultural Affairs,Community Support,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Gold Coast City,4216,,,1000,1000,0,
32020030372,Maltese Australian Gold Coast Association Incorporated,,,Multicultural Queensland Partnerships Program,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational,7/02/2013,31/12/2013,One-off,Aboriginal and Torres Strait Islander peoples,Multicultural Affairs,Community Support,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Gold Coast City,4215,,,1000,1000,0,
23605449980,Gold Coast Multicultural Arts Group in Collaboration ,,,Multicultural Queensland Partnerships Program,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational,7/02/2013,31/12/2013,One-off,Aboriginal and Torres Strait Islander peoples,Multicultural Affairs,Community Support,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Gold Coast City,4215,,,6000,6000,0,
19097068285,Surfers Paradise Alliance Ltd,,,Multicultural Queensland Partnerships Program,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational,7/12/2012,31/12/2013,One-off,Aboriginal and Torres Strait Islander peoples,Multicultural Affairs,Community Support,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Gold Coast City,4217,,,5000,5000,0,
45418383501,The Japanese Society of Gold Coast Incorporated,4217,SURFERS PARADISE,Multicultural Queensland Partnerships Program,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational,7/12/2012,31/12/2013,One-off,Aboriginal and Torres Strait Islander peoples,Multicultural Affairs,Community Support,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Gold Coast City,4217,,,2000,2000,0,
67310968052,Gold Coast Hebrew Congregation Inc,,,Multicultural Queensland Partnerships Program,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational,7/02/2013,31/12/2013,One-off,Aboriginal and Torres Strait Islander peoples,Multicultural Affairs,Community Support,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Gold Coast City,4217,,,2500,2500,0,
71480926310,Gold Coast Chinese Club Inc,,,Multicultural Queensland Partnerships Program,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational,7/02/2013,31/12/2013,One-off,Aboriginal and Torres Strait Islander peoples,Multicultural Affairs,Community Support,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Gold Coast City,4217,,,5000,5000,0,
78311856293,Halifax Progress Association Incorporated,,,Multicultural Queensland Partnerships Program,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational,7/02/2013,31/12/2013,One-off,Aboriginal and Torres Strait Islander peoples,Multicultural Affairs,Community Support,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Hinchinbrook Shire,4850,,,2000,2000,0,
23722722191,Australian-Italian Festival Association Inc,,,Multicultural Queensland Partnerships Program,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational,7/02/2013,31/12/2013,One-off,Aboriginal and Torres Strait Islander peoples,Multicultural Affairs,Community Support,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Hinchinbrook Shire,4850,,,15000,15000,0,
68135377865,Hope Vale Foundation Ltd,4870,BUNGALOW,Hope Vale Banana Farm,DATSIMA,State,Indigenous Support,,Grant,Operational,21/02/2013,21/02/2018,Fixed term,Aboriginal and Torres Strait Islander peoples,Aboriginal and Torres Strait Islander,Community Development,,To provide welfare reform in the states Indigenous communities,No,Hope Vale Aboriginal Shire,4895,,,368000,268507,0,
46485582013,Hope Vale Aboriginal Shire Council,4895,HOPE VALE,Retail Precinct,DATSIMA,State,Indigenous Support,,Grant,Capital,16/05/2012,15/05/2017,Fixed term,Aboriginal and Torres Strait Islander peoples,Aboriginal and Torres Strait Islander,Community Development,,To provide welfare reform in Cape York communities,No,Hope Vale Aboriginal Shire,4895,,,270000,189000,0,
46485582013,Hope Vale Aboriginal Shire Council,4895,HOPE VALE,Community Safety Planning Initiative,DATSIMA,State,Indigenous Support,,Grant,Operational,14/02/2012,13/02/2013,Fixed term,Aboriginal and Torres Strait Islander peoples,Aboriginal and Torres Strait Islander,Community Development,,To provide welfare reform in the states Indigenous communities,No,Hope Vale Aboriginal Shire,4895,,,7500,7500,0,
46485582013,Hope Vale Aboriginal Shire Council,4895,HOPE VALE,Business Development Officer - Hope Vale,DATSIMA,State,Indigenous Support,,Grant,Operational,30/05/2012,29/05/2013,Fixed term,Aboriginal and Torres Strait Islander peoples,Aboriginal and Torres Strait Islander,Community Development,,To provide welfare reform in the states Indigenous communities,No,Hope Vale Aboriginal Shire,4895,,,125000,114583,0,
39906010979,The Corporation of the Synod of the Diocese of Brisbane - Anglicare Southern Queensland,4000,BRISBANE CITY,CAMS Multicultural Community Worker (Ipswich),DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational ,1/07/2012,30/06/2015,Fixed term,Community support,Multicultural Affairs ,Community Development,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Ipswich City,4305,,,266736,88912,0,
61461981077,Ipswich City Council,4305,IPSWICH,LAMP Multicultural Policy Officer,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational ,1/07/2012,30/06/2015,Fixed term,Community support,Multicultural Affairs ,Community Development,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Ipswich City,4305,,,133368,44456,0,
76054656978,Ipswich Events Corporation Ltd.,,,Multicultural Queensland Partnerships Program,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational,7/02/2013,31/12/2013,One-off,Aboriginal and Torres Strait Islander peoples,Multicultural Affairs,Community Support,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Ipswich City,4305,,,15000,15000,0,
67090422375,Riverview Neighbourhood House Association Inc,,,Multicultural Queensland Partnerships Program,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational,7/02/2013,31/12/2013,One-off,Aboriginal and Torres Strait Islander peoples,Multicultural Affairs,Community Support,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Ipswich City,4303,,,7000,7000,0,
86255216480,Kowanyama Aboriginal Shire Council,4871,KOWANYAMA,Community Safety Planning Initiative,DATSIMA,State,Indigenous Support,,Grant,Operational,22/03/2013,30/06/2013,Fixed term,Aboriginal and Torres Strait Islander peoples,Aboriginal and Torres Strait Islander,Community Development,,To provide welfare reform in the states Indigenous communities,No,Kowanyama Aboriginal Shire,4871,,,10000,10000,0,
55631460952,Lockhart River Aboriginal Shire Council,4871,LOCKHART RIVER,Community Safety Planning Initiative,DATSIMA,State,Indigenous Support,,Grant,Operational,22/03/2013,30/06/2013,Fixed term,Aboriginal and Torres Strait Islander peoples,Aboriginal and Torres Strait Islander,Community Development,,To provide welfare reform in the states Indigenous communities,No,Lockhart River Aboriginal Shire,4871,,,10000,10000,0,
52673165312,Lockyer Valley Regional Council,4343,GATTON,LAMP Multicultural Policy Officer,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational ,1/07/2012,30/06/2015,Fixed term,Community support,Multicultural Affairs ,Community Development,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Lockyer Valley Regional,4343,,,133368,44456,0,
30480920704,Pacific Unity Qld Inc,,,Multicultural Queensland Partnerships Program,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational,7/02/2013,31/12/2013,One-off,Aboriginal and Torres Strait Islander peoples,Multicultural Affairs,Community Support,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Logan City,4118,,,5000,5000,0,
12248769719,Vanuatu Australian South Sea Islander Community Inc,4132,CRESTMEAD,Multicultural Queensland Partnerships Program,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational,7/02/2013,31/12/2013,One-off,Aboriginal and Torres Strait Islander peoples,Multicultural Affairs,Community Support,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Logan City,4132,,,5000,5000,0,
66521500300,Into People Inc.,4207,EDENS LANDING,Multicultural Queensland Partnerships Program,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational,7/02/2013,31/12/2013,One-off,Aboriginal and Torres Strait Islander peoples,Multicultural Affairs,Community Support,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Logan City,4207,,,5000,5000,0,
66521500300,Into People Inc.,4207,EDENS LANDING,Multicultural Queensland Partnerships Program,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational,7/02/2013,31/12/2013,One-off,Aboriginal and Torres Strait Islander peoples,Multicultural Affairs,Community Support,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Logan City,4207,,,4000,4000,0,
79057245795,Kingston Community Enterprises Inc.,,,Multicultural Queensland Partnerships Program,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational,7/12/2012,31/12/2013,One-off,Aboriginal and Torres Strait Islander peoples,Multicultural Affairs,Community Support,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Logan City,4114,,,3500,3500,0,
21627796435,Logan City Council,4114,LOGAN CENTRAL,LAMP Multicultural Policy Officer,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational ,1/07/2012,30/06/2015,Fixed term,Community support,Multicultural Affairs ,Community Development,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Logan City,4114,,,133368,44456,0,
21728003819,Multilink Community Services Inc,4114,LOGAN CENTRAL,CAMS Target Community Worker (Pacific Islander Communities),DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational ,1/07/2012,30/06/2015,Fixed term,Community support,Multicultural Affairs ,Community Development,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Logan City,4114,,,283404,94468,0,
45149783639,Access Community Services Limited,4114,LOGAN CENTRAL,CAMS Multicultural Community Worker,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational ,1/07/2012,30/06/2015,Fixed term,Community support,Multicultural Affairs ,Community Development,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Logan City,4114,,,266736,88912,0,
17909018044,Netherlands Association of Queensland Inc,,,Multicultural Queensland Partnerships Program,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational,7/02/2013,31/12/2013,One-off,Aboriginal and Torres Strait Islander peoples,Multicultural Affairs,Community Support,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Logan City,4114,,,1000,1000,0,
0,Pasifika Pioneers,4132,MARSDEN,Multicultural Queensland Partnerships Program,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational,7/02/2013,31/12/2013,One-off,Aboriginal and Torres Strait Islander peoples,Multicultural Affairs,Community Support,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Logan City,4132,,,5000,5000,0,
17464009703,Chin Community in Queensland Inc,4132,MARSDEN,Multicultural Queensland Partnerships Program,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational,7/12/2012,31/12/2013,One-off,Aboriginal and Torres Strait Islander peoples,Multicultural Affairs,Community Support,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Logan City,4132,,,1500,1500,0,
24522504386,Australia Qld Fujian Association Inc,4125,PARK RIDGE SOUTH,Multicultural Queensland Partnerships Program,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational,7/02/2013,31/12/2013,One-off,Aboriginal and Torres Strait Islander peoples,Multicultural Affairs,Community Support,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Logan City,4125,,,1500,1500,0,
26997662848,Buddhas Light International Association Qld Inc,4127,PRIESTDALE,Multicultural Queensland Partnerships Program,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational,7/02/2013,31/12/2013,One-off,Aboriginal and Torres Strait Islander peoples,Multicultural Affairs,Community Support,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Logan City,4127,,,15000,15000,0,
26997662848,Buddhas Light International Association Qld Inc,4127,PRIESTDALE,Multicultural Queensland Partnerships Program,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational,7/12/2012,31/12/2013,One-off,Aboriginal and Torres Strait Islander peoples,Multicultural Affairs,Community Support,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",No,Logan City,4127,,,10000,10000,0,
